SABRE        1700.0  5.0   85	0.0 0.0 -0.08  		0.0  5  0.17  1.0 140.0	0.20 0.65 0.5  35.0		1.20 0.95 13.0 0.15 0.48		1.2  0.7  0.7  0.15 -0.21 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  20000 		440000		0				0
SABRE2       1700.0  5.0   85	0.0 0.0 -0.08  		0.0  5  0.14  1.0 140.0	0.15 0.80 0.3  35.0		1.15 0.90 14.0 0.15 0.48		1.1  0.6  0.6  0.15 -0.22 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  20000 		440000		0				0
SABREGT      1700.0  7.3   85	0.0 0.0 -0.08  		0.0  5  0.21  1.0 145.0	0.23 0.65 0.7  35.0		1.35 1.10 14.5 0.15 0.48		1.2  1.0  1.0  0.13 -0.21 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  25000 		440000		0				0
;
; name       mass    drag  boy  centreofmass  		transmission		 	brakes         steer	wheel-traction       	    	suspension									damage   			seat val     	mflags      hflags			anim
; A          B       C     D    E   F    G    		Tt   Tg Tf	  Ti  Tv	Tb   Tbb  Thb  Ts    	Wc+  Wc-  Wc-  Ws+  Wbias		Sf   Scd  Srd  Su    Sl   Sr   Sb   		Dc  Dw  Dd  De		Ms   Mv			Mmf 		Mhf	 			Ma
;
SCHAFTER     1700.0  5.5   85	0.0 0.0 -0.09  		0.0  5  0.17  1.0 141.0	0.27 0.65 0.7  35.0		1.25 0.95 13.5 0.14 0.47		1.6  1.3  1.3  0.12 -0.16 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  25000 		440010		0				0
SENTINEL     1600.0  6.5   85	0.0 0.1 -0.26 		0.0  5  0.20  1.0 150.0	0.26 0.65 0.7  35.0		1.45 1.15 13.5 0.13 0.47		2.0  1.3  1.3  0.09 -0.13 0.02 0.5  		0.8 1.0 0.8 1.5 	0.0  25000 		440000		0				0
SOLAIR       2100.0  5.0   85	0.0 -0.1 0.07  		0.0  5  0.15  1.0 130.0	0.18 0.65 0.7  35.0		1.1  0.80 15.0 0.15 0.47		1.4  0.7  0.9  0.10 -0.18 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  20000 		440000		0				0
SPEEDO       2500.0  5.0   80	0.0 0.0 -0.10  		0.0  5  0.13  1.0 125.0	0.2  0.66 0.7  35.0		1.05 0.80 15.0 0.15 0.48		2.0  1.0  1.0  0.20 -0.15 0.0  0.45  		1.0 1.0 0.8 1.5 	0.0  20000 		444008		0				2
STALLION	 1600.0  7.5   85	0.0 0.0  0.0  		0.0  5  0.20  1.0 140.0	0.4  0.65 0.7  35.0		1.25 0.95 13.0 0.15 0.48		1.2  0.7  0.7  0.15 -0.21 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  22000 		440000		0				0
STEED        5500.0  5.5   80	0.0 0.0  0.1  		0.0  5  0.11  1.0 100.0	0.1  0.60 0.1  40.0		0.95 0.80 15.0 0.15 0.46		2.0  1.0  1.0  0.20 -0.13 0.0  0.5  		0.6 1.0 0.8 1.5 	0.2  22000 		4009		0				2
STOCKADE     6500.0  4.0   95	0.0 0.0  0.1  		0.0  5  0.12  1.0 120.0	0.15 0.68 0.2  35.0		1.00 0.75 14.4 0.15 0.48  		1.0  0.8  0.7  0.20 -0.25 0.0  0.5  		1.0 0.3 0.5 1.5 	0.15 40000 		8			8300000			2
STRATUM      1900.0  4.0   85	0.0 -0.05 0.03  	0.0  5  0.14  1.0 135.0	0.2  0.65 0.4  35.0		1.15 0.85 14.5 0.15 0.48		1.4  1.0  1.0  0.13 -0.18 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  18000 		440000		0				0
STRETCH	     2500.0  3.6   85	0.0 0.0 -0.08  		0.0  5  0.14  1.0 140.0	0.2  0.60 0.7  35.0		1.05 0.80 15.0 0.15 0.47		1.4  0.8  0.9  0.15 -0.18 0.0  0.5  		1.0 1.0 0.7 1.5 	0.0  25000 		440000		0				0
SULTAN	     1400.0  8.0   85	0.0 0.0  0.0  		0.4  5  0.22  1.0 145.0	0.3  0.65 0.7  35.0		1.25 0.95 14.5 0.15 0.49		1.8  1.0  1.1  0.15 -0.14 0.0  0.5  		0.7 1.0 0.7 1.5 	0.0  35000 		440010		0				0
SULTANRS     1400.0  9.0   85	0.0 0.0 0.0  		0.3  5  0.26  1.0 150.0	0.25 0.70 0.7  35.0		1.35 1.10 14.0 0.15 0.48		2.0  1.3  1.3  0.08 -0.14 0.0  0.5  		0.7 1.0 0.8 1.5 	0.0  25000 		440000		1				0
SUPERGT		 1700.0  6.5   85	0.0 0.0 -0.17		0.0  6  0.23  1.0 155.0	0.3  0.65 0.7  35.0		1.35 1.10 14.5 0.12 0.47  		1.7  1.3  1.4  0.08 -0.15 0.0  0.5  		1.0 1.0 0.7 1.5 	0.0  110000		440010		1				1
#SWAT        2500.0  2.0   80	0.0 0.0 -0.3  		0.5  5  0.20  1.0 160.0	0.5  0.50 0.7  35.0		0.95 0.75 10.0 0.15 0.5  		1.5  1.3  1.0  0.20 -0.20 0.0  0.5  		1.0 1.0 0.8 1.5 	0.25 40000 		8			300000			2
TAXI         1900.0  5.0   85	0.0 0.0 -0.12  		0.0  5  0.15  1.0 135.0	0.2  0.65 0.7  35.0		1.2  0.95 14.5 0.15 0.48		1.5  0.9  0.9  0.14 -0.18 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  25000 		440000		0				0
TAXI2        1900.0  5.0   85	0.0 0.07 -0.21 		0.0  5  0.15  1.0 135.0	0.2  0.65 0.7  35.0		1.25 1.05 13.5 0.15 0.48		1.6  1.1  1.1  0.14 -0.16 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  25000 		440000		0				0
TRASH        6500.0  5.0   80	0.0 0.0  0.10 		0.0  6  0.11  0.3 100.0	0.1  0.60 0.7  40.0		0.85 0.70 15.0 0.15 0.46		1.3  0.8  0.8  0.20 -0.20 0.0  0.6  		1.0 1.0 0.8 1.5 	0.0  22000 		224008		0				2
TURISMO		 1500.0  7.0   85	0.0 -0.06 -0.18		0.0  5  0.23  1.0 160.0	0.34 0.65 0.7  35.0		1.50 1.25 13.5 0.12 0.48  		2.0  1.3  1.3  0.12 -0.13 0.0  0.5  		1.0 1.0 0.7 1.5 	0.0  110000		440010		1				1
URANUS	     1300.0  4.0   85	0.0 0.1 -0.05  		1.0  4  0.14  1.0 130.0	0.18 0.65 0.5  35.0		1.25 0.95 13.5 0.15 0.49		1.8  0.9  0.9  0.15 -0.14 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  15000 		440000		0				0
VIGERO       1700.0  8.0   85	0.0 0.0 -0.24 		0.0  5  0.20  1.0 135.0	0.20 0.65 0.5  35.0		1.20 0.85 17.0 0.15 0.47		1.4  0.8  0.8  0.15 -0.18 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  18000 		440000		0				0
VIGERO2      1700.0  8.0   85	0.0 0.0 -0.20 		0.0  5  0.17  1.0 135.0	0.15 0.65 0.7  35.0		1.10 0.80 17.0 0.15 0.47		1.3  0.6  0.6  0.15 -0.19 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  18000 		440000		0				0
VINCENT      1550.0  5.0   85	0.0 0.1 -0.1  		0.4  5  0.17  1.0 130.0	0.3  0.65 0.7  35.0		1.25 0.95 14.5 0.15 0.48		2.0  1.2  1.2  0.10 -0.13 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  20000 		440040		0				0
VIRGO        1600.0  5.0   85	0.0 0.0  0.16  		0.0  5  0.14  1.0 125.0	0.15 0.64 0.3  35.0		1.15 0.85 16.0 0.15 0.48		1.2  0.9  0.9  0.15 -0.21 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  18000 		440000		0				0
VOODOO       2100.0  3.5   85	0.0 0.0 -0.08  		0.0  5  0.11  1.0 120.0	0.12 0.60 0.25 35.0		1.05 0.85 14.0 0.15 0.47		1.6  0.8  0.8  0.10 -0.16 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  20000 		440000		0				0
WASHINGTON   1750.0  4.0   80	0.0 0.0 -0.07  		0.0  5  0.13  1.0 135.0	0.20 0.65 0.5  33.0		1.20 0.95 13.5 0.15 0.48		1.4  1.0  1.0  0.15 -0.18 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  22000 		444088		0				2
WILLARD      1600.0  5.0   85	0.0 0.0  0.02  		1.0  5  0.14  1.0 130.0	0.15 0.60 0.3  35.0		1.20 0.90 17.0 0.15 0.48		1.4  0.7  0.7  0.15 -0.18 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  18000 		440000		0				0
YANKEE      11000.0  4.0   80	0.0 0.0 -0.15  		0.0  6  0.10  1.0 105.0	0.15 0.60 0.25 40.0		1.05 0.85 16.0 0.20 0.46		1.5  1.0  1.0  0.20 -0.17 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  30000 		224009		0				2
;																		 																																		
CABLECAR    25000.0  1.0   90	0.0 0.0  0.0  		0.0  4  0.20  1.0  80.0	5.0  0.50 0.7  35.0		2.50 0.8   8.0 0.15 0.5  		0.4  1.3  1.0  0.35 -0.10 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  110000 	40008008	308840			0
SUBWAY      25000.0  1.0   90	0.0 0.0  0.0  		0.0  4  0.20  1.0  80.0	5.0  0.50 0.7  35.0		2.50 0.8   8.0 0.15 0.5  		0.4  1.3  1.0  0.35 -0.10 0.0  0.5  		1.0 1.0 0.8 1.5 	0.0  110000 	40008008	308840			0
;
;------- bikes -------------------------------------
; name       mass    drag  boy  centreofmass  		transmission		 	brakes         steer	wheel-traction       	    	suspension									damage   			seat val     	mflags      hflags			anim
; A          B       C     D    E   F    G    		Tt   Tg Tf	  Ti  Tv	Tb   Tbb  Thb  Ts    	Wc+  Wc-  Wc-  Ws+  Wbias		Sf   Scd  Srd  Su    Sl   Sr   Sb   		Dc  Dw  Dd  De		Ms   Mv			Mmf 		Mhf	 			Ma
;
BOBBER	      300.0 10.0   85	0.0 0.0   0.0 		0.0  5  0.20  1.0 125.0	0.7  0.65 0.5  35.0		1.50 1.20 12.0 0.10 0.49		4.0  2.0  2.0  0.20 -0.10 0.0  0.5  		0.5 1.0 0.8 1.5 	0.0  20000 		440800		1				0
FAGGIO	      200.0 13.0   85	0.0 0.0  -0.1 		0.0  4  0.15  1.0  80.0	1.0  0.60 0.7  35.0		1.60 1.30 13.5 0.10 0.48		5.0  3.0  3.0  0.15 -0.15 0.0  0.5  		0.5 1.0 0.8 1.5 	0.0  7000  		440800		1				0
HELLFURY      300.0 10.0   85	0.0 0.0   0.0 		0.0  5  0.20  1.0 125.0	0.7  0.65 0.5  35.0		1.40 1.15 12.0 0.10 0.48		4.0  2.0  2.0  0.20 -0.10 0.0  0.5  		0.5 1.0 0.8 1.5 	0.0  25000 		440800		1				0
NRG900	      250.0  9.0   85	0.0 0.0  -0.1 		0.0  5  0.25  1.0 150.0	0.6  0.85 0.5  35.0		1.55 1.30 14.0 0.13 0.48		4.0  2.5  2.5  0.20 -0.15 0.0  0.5  		0.5 1.0 0.8 1.5 	0.0  25000 		440800		1				0
PCJ		      250.0 11.0   85	0.0 0.0  -0.1 		0.0  5  0.25  1.0 140.0	0.6  0.80 0.5  35.0		1.50 1.25 15.0 0.13 0.48		5.0  3.0  3.0  0.20 -0.15 0.0  0.5  		0.5 1.0 0.8 1.5 	0.0  20000 		440800		1				0
SANCHEZ	      200.0  9.0   85	0.0 0.0   0.0 		0.0  4  0.20  1.0 130.0	0.7  0.80 0.5  35.0		1.45 1.20 18.0 0.13 0.48		3.0  2.0  2.5  0.22 -0.15 0.0  0.5  		0.5 1.0 0.8 1.5 	0.0  12000 		440800		1				0
ZOMBIE	      300.0 10.0   85	0.0 0.0   0.0 		0.0  5  0.20  1.0 125.0	0.7  0.65 0.5  35.0		1.50 1.20 12.0 0.10 0.49		4.0  2.0  2.0  0.20 -0.10 0.0  0.5  		0.5 1.0 0.8 1.5 	0.0  25000 		440800		1				0
;							  	
;------- boats				  	
; name       mass    drag  boy  centreofmass  		transmission		 	brakes         steer	wheel-traction       	    	suspension									damage   			seat val     	mflags      hflags			anim
; A          B       C     D    E   F    G    		Tt   Tg Tf	  Ti  Tv	Tb   Tbb  Thb  Ts    	Wc+  Wc-  Wc-  Ws+  Wbias		Sf   Scd  Srd  Su    Sl   Sr   Sb   		Dc  Dw  Dd  De		Ms   Mv			Mmf 		Mhf	 			Ma
;
DINGHY       2000.0  1.0   50 	0.0 -0.7 -0.4     	0.0  1  8.00  1.5  60.0	0.4  0.60 0.7  35.0		2.30 15.0  6.0 0.10 0.95 		1.0  3.0  0.0  0.10  0.1  0.0  0.0			0.5 1.0 0.8 1.5 	0.0  40000		8000800		0				0
JETMAX       5000.0  1.0   45 	0.0 -1.0 -0.5     	0.0  1  6.00  1.5  75.0	0.4  0.60 0.7  35.0		2.30 15.0  6.0 0.10 0.95 		1.0  3.0  0.0  0.10  0.1  0.0  0.0			0.5 1.0 0.8 1.5 	0.0  40000		8000800		0				0
MARQUIS     12200.0  1.0   50 	0.0 -2.3 -0.5     	1.0  1  2.00  2.5  30.0	0.4  0.60 0.7  35.0		2.30 15.0  8.0 0.10 0.95 		1.0  3.0  0.0  0.10  0.1  0.0  0.0			0.5 1.0 0.8 1.5 	0.0  40000		8000800		0				0
PREDATOR     3000.0  1.0   50 	0.0 -1.5 -0.7     	0.0  1  6.00  1.5  70.0	0.4  0.60 0.7  35.0		2.30 15.0  6.0 0.10 0.95 		1.0  3.0  0.0  0.10  0.1  0.0  0.0			0.5 1.0 0.8 1.5 	0.0  40000		8000800		0				0
REEFER       8200.0  1.0   50 	0.0 -2.3 -0.5     	1.0  1  3.50  2.5  40.0	0.4  0.60 0.7  35.0		3.00 15.0  8.0 0.10 0.95 		1.0  3.0  0.0  0.10  0.1  0.0  0.0			0.5 1.0 0.8 1.5 	0.0  40000		8000800		0				0
SQUALO       3000.0  1.0   45 	0.0 -0.7 -0.5     	0.0  1  6.00  1.5  70.0	0.4  0.60 0.7  35.0		2.40 15.0  6.0 0.10 0.95 		1.0  3.0  0.0  0.10  0.1  0.0  0.0			1.0 1.0 1.5 1.5 	0.0  40000		8000800		0				0
TROPIC       5000.0  1.0   45 	0.0 -1.0 -0.5     	0.0  1  6.00  1.5  75.0	0.4  0.60 0.7  35.0		2.30 15.0  6.0 0.10 0.95 		1.0  3.0  0.0  0.10  0.1  0.0  0.0			0.5 1.0 0.8 1.5 	0.0  40000		8000800		0				0
TUG			50000.0  1.0   50 	0.0  0.0 -0.5     	1.0  1  3.00  4.0  40.0	0.4  0.60 0.7  35.0		2.30 15.0  8.0 0.10 0.95 		1.0  3.0  0.0  0.10  0.1  0.0  0.0			0.5 1.0 0.8 1.5 	0.0  40000		8000000		0				0
;							  	
;------- planes --------------	---------------------
; name       mass    drag  boy  centreofmass  		transmission		 	brakes         steer	wheel-traction       	    	suspension									damage   			seat val     	mflags      hflags			anim
; A          B       C     D    E   F    G    		Tt   Tg Tf	  Ti  Tv	Tb   Tbb  Thb  Ts    	Wc+  Wc-  Wc-  Ws+  Wbias		Sf   Scd  Srd  Su    Sl   Sr   Sb   		Dc  Dw  Dd  De		Ms   Mv			Mmf 		Mhf	 			Ma
;
ANNHIL  	 8500.0  10.0  75 	0.0 0.0  0.5    	0.0  1  0.30  1.0 160.0	0.4  0.60 0.7  35.0		0.65 0.60  8.0 0.10 0.5 		0.75 1.0  1.0  0.50 -0.15 0.0  0.9			1.0 0.5 2.0 1.5 	0.0  52000 		2004000		400000			0
MAVERICK     4500.0  10.0  75 	0.0 0.3  0.0    	0.0  1  0.30  1.0 160.0	0.4  0.60 0.7  35.0		0.65 0.60  8.0 0.10 0.5 		1.0  0.8  0.8  0.50 -0.20 0.0  0.4			1.0 0.5 3.0 1.5 	0.0  52000 		2004000		400000			0
POLMAV       4500.0  10.0  75 	0.0 0.3  0.0    	0.0  1  0.30  1.0 160.0	0.4  0.60 0.7  35.0		0.65 0.60  8.0 0.10 0.5 		1.0  0.8  0.8  0.50 -0.20 0.0  0.4			1.0 0.5 3.0 1.5 	0.0  52000 		2004000		400000			0
TOURMAV      4500.0  10.0  75 	0.0 0.3  0.0    	0.0  1  0.30  1.0 160.0	0.4  0.60 0.7  35.0		0.65 0.60  8.0 0.10 0.5 		0.4  0.2  0.2  0.50 -0.20 0.0  0.4			1.0 0.5 3.0 1.5 	0.0  52000 		2004000		400000			0
ANDROM		50000.0  10.0  75 	0.0 0.0  0.0    	0.0  1  0.30  1.0 160.0	0.4  0.60 0.7  35.0		0.65 0.60  8.0 0.10 0.5 		0.4  0.2  0.2  0.50 -0.20 0.0  0.5			0.5 0.5 0.8 1.5 	0.0  52000 		2004000		400000			0
DODO	     5000.0  10.0  75 	0.0 0.3  0.0    	0.0  1  0.30  1.0 160.0	0.4  0.60 0.7  35.0		0.65 0.60  8.0 0.10 0.5 	 	0.5  0.15 0.2  0.50 -0.05 0.0  0.5			0.5 0.5 0.8 1.5 	0.0  45000 		4000000		400000			13
FIGHTER	     5000.0  10.0  75 	0.0 0.0  0.0    	0.0  1  0.30  1.0 160.0	0.4  0.60 0.7  25.0		0.65 0.60  8.0 0.10 0.5 	 	0.5  0.2  0.2  0.50 -0.05 0.0  0.5			0.5 0.5 0.8 1.5 	0.0  45000 		4000000		400000			0
;							  	
;
;
;
;
;
;
; For Boats: (some car handling variables are used for alternate functions in boats)
;
; (J) Bank Force Mult	(K) Rudder Turn Force	(L) Speed Steer Falloff
; (R) Vertical Wave Hit Limit	(S) Forward Wave Hit Brake	(V) WaterResistance Volume Mult	(W)	Water Damping Mult
; (AB) Handbrake Drag Mult		(AC) Sideslip Force
;
; '%' identifies this line as boat data for reading
;
;				BBoxFwd			BBoxSide		SampleBottom	AqPlaneWfMult	AqPlaneWfApp		RudderOSet		MoveResXY		MoveResZDown		TurnResY		Look_L_R_BehindCamHeight
;	ID					BBoxBack		SampleTop		AqPlaneForce	AqPlaneWfCap		RudderF			WaveAudioMult	MoveResZUp			TurnResX		TurnResZ	
;
%	DINGHY		0.8 	0.8 	0.7 	0.2		0.1		1.40 	0.4		3.5		0.002		0.5		0.0		4.0		0.01	0.50  	0.10 		0.04	0.30	0.04	4.0
%	JETMAX		0.8 	0.8 	0.7 	0.2		0.2		2.20 	0.4		3.5		0.002		0.5		0.0		4.0		0.008	0.50  	0.10 		0.05	0.50	0.04	4.0
%	MARQUIS     0.8 	0.8 	0.7 	0.3		0.1		0.02 	1.0		2.5		0.001		8.0		0.0		4.0		0.01	0.50 	0.10		0.05	0.30	0.05	4.0
%	PREDATOR	0.8 	0.8 	0.7 	0.2		0.1		1.90 	0.4		3.5		0.002		0.5		0.0		4.0		0.007	0.50  	0.10 		0.04	0.30	0.04	4.0
%	REEFER      0.8 	0.8 	0.7 	0.3		0.0		0.30 	0.6		2.0		0.001		6.0		0.0		4.0		0.0065	0.50 	0.10		0.05	0.30	0.05	4.0
%	SQUALO		0.8 	0.8 	0.7 	0.2		0.2		1.80 	0.4		3.5		0.002		0.5	   -0.3		4.0		0.008	0.50  	0.10 		0.05	0.40	0.05	4.0
%	TROPIC		0.8 	0.8 	0.7 	0.2		0.2		2.20 	0.4		3.5		0.002		0.5		0.0		4.0		0.008	0.50  	0.10 		0.05	0.50	0.04	4.0
%	TUG         0.8 	0.9 	0.85 	0.3		0.0		0.02 	2.0		1.0		0.002		8.0		0.0		4.0		0.01	0.50 	0.10		0.05	0.30	0.05	4.0
;
;
;
;
;
;
;
; '!' identifies this line as bike data for reading
;	A			B		C		D		E		F		G		H		I		J		K		L		M		N		O		P
;
;				LeanFwdCOM		LeanBakCOM		MaxLean			DesLean			BrakeStabil		WheelieAng		WheelieSteer	StoppieStabMult
;	ID					LeanFwdForce	LeanBackForce	FullAnimLean	StickLean		InAirSteer		StoppieAng		WheelieStabMult
;
!	BOBBER		0.15 	 2.0	 0.25	 3.5	30.0	38.0	0.30	0.20	-0.5	-2.5	35.0	-40.0	-10.0	10.0	5.0
!	FAGGIO		0.25 	 4.5	 0.35	 5.0	30.0	38.0	0.30	0.40	-0.5	-2.5	35.0	-40.0	-10.0	10.0	5.0
!	HELLFURY	0.15 	 2.0	 0.20	 3.0	30.0	38.0	0.30	0.20	-0.5	-2.0	35.0	-40.0	-10.0	10.0	5.0
!	NRG900		0.3 	 5.0 	 0.3	 5.0 	40.0	38.0	0.38	0.30	-1.0	-2.5	40.0	-40.0	-10.0	10.0	5.0
!	PCJ			0.3 	 5.0 	 0.35	 5.0 	40.0	38.0	0.35	0.30	-1.0	-2.5	40.0	-40.0	-10.0	10.0	5.0
!	SANCHEZ		0.35	 5.0 	 0.35	 5.0 	45.0	38.0	0.32	0.40 	-0.5	-2.5	35.0	-40.0	-10.0	10.0	5.0
!	ZOMBIE		0.15 	 2.0	 0.20	 3.0	30.0	38.0	0.30	0.20	-0.5	-2.5	35.0	-40.0	-10.0	10.0	5.0
;
;
;
;
;
;
;
; '$' identifies this line as flying handling data when loading
;
;	A			B		C		D		E			F		G		H		I		J		K		L		M	 	N	  O		P		Q		R		S			T		U		V		W
;
;	id					ThrustFallOff	 Yaw				 SideSlip		RollStab		PitchStab		AttackLift	 GearDownL				TurnRes.x		TurnRes.z			SpeedRes.y
;				Thrust			ThrustVec		 	YawStab			Roll			Pitch			FormLift		GearUpR	  WindMult	MoveRes			TurnRes.y			SpeedRes.x		SpeedRes.z
;
$ AIRTUG      1.2 	1.3     0.0     -0.002	    0.0010	 0.10   0.001	-0.0007	0.0001	0.0007	0.0		0.07	1.0	 1.0  0.2		0.04	0.7		0.7		0.7			0.2		0.3 	0.2
$	ANNHIL		0.60	0.03	0.8		-1.10		0.001	 0.005	1.40	 0.010	1.50	0.0008 	0.6		2.0		0.2	 1.0  0.0		0.01	0.55	0.55	0.7			0.5		0.5		0.7
$	MAVERICK	0.50	0.03	0.4		-0.90		0.0007	 0.004	1.30	 0.010	1.40	0.001 	0.6		2.0		0.2	 1.0  0.0		0.05	0.8		0.7		0.8			0.5		0.5		0.7
$	POLMAV		0.50	0.03	0.4		-0.90		0.001	 0.006	1.30	 0.010	1.40	0.001 	0.6		2.0		0.2	 1.0  0.0		0.05	0.6		0.6		0.7			0.5		0.5		0.7
$	TOURMAV		0.50	0.03	0.4		-0.90		0.001	 0.006	1.30	 0.010	1.40	0.001 	0.6		2.0		0.2	 1.0  0.0		0.05	0.6		0.6		0.7			0.5		0.5		0.7
$	ANDROM		0.5		2.0		0.0		-0.003  	0.002	 0.10	0.03	-0.002	0.003	0.0020	0.1		0.1 	1.0	 1.0  0.0		0.01	0.5		0.5		0.5			0.5		0.5  	0.5
$	DODO		0.5		0.40	0.0		-0.00015	0.002	 0.10	0.003	-0.002	0.0003	0.0020	0.020	0.15	1.0	 1.0  0.0		1.0		0.998	0.998	0.995		20.0	50.0  	20.0
#$	FIGHTER		0.5		2.0		0.0		-0.003  	0.002	 0.10	0.03	-0.002	0.003	0.0020	0.0		0.1 	1.0	 1.0  0.0		0.01	0.5		0.5		0.5			0.5		0.5  	0.5
;
;
;
;
;
;
;
; '^' identifies this line as vehicle anim group data for reading
;	A - group id  
;	B - group folder for entering (will use anim from this folder if it exists)
;	C - base group folder for entering (will use anim from this folder as default)
;	D - group folder for jacking (will use anim from this folder if it exists)
;	E - base group folder for jacking (will use anim from this folder as default)
;	F - group folder for driving (will use anim from this folder if it existss)
;	G - base group folder for driving (will use anim from this folder as default)
;	H-L - times to start/stop z blend
;	M-U - times to start/stop opening door
;     V - special flags 
;     1=dont close door after getting out, 
;     2=don't close door after getting in,
;     4=use kart drive anims
;     8=use truck drive anims
;     16=use hover drive anims
;     32=run special locked door
;     64=don't open door when getting in
;	A		B			C			D			E			F			G			H		I		J		K				L		M			O		P		Q			R			S			T			U			V						
;
;	ID		Enter1					Jack1					Drive1							JumpOutTime		JkdOutTime		FallTime			OpenOutStop		CloseInStop				OpenInStop				CloseOutStop
;						Enter2					Jack2					Drive2		GetInTime		GetOutTime						OpenOutStart		CloseInStart		OpenInStart				CloseOutStart		SpecialFlag
^	0		std			std			std			std			std			std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.20		0.43		0
^	1		low			std			low			std			low			std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.20		0.43		0
^	2		truck		std			truck		std			truck		std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.03		0.23		0.20		0.43		40
^	3		bikestd		bikestd		bikestd		bikestd		bikestd		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	4		bikespt		bikestd		bikespt		bikestd		bikespt		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	5		bikevsp		bikestd		bikevsp		bikestd		bikevsp		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	6		bikehrl		bikestd		bikehrl		bikestd		bikehrl		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	7		bikedrt		bikestd		bikedrt		bikestd		bikedrt		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	8		bikewyf		bikestd		bikewyf		bikestd		bikewyf		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	9		bikebmx		bikestd		bikebmx		bikestd		bikebmx		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	10		bikemtb		bikestd		bikemtb		bikestd		bikemtb		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	11		bikechp		bikestd		bikechp		bikestd		bikechp		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	12		bikequd		bikestd		bikequd		bikestd		bikequd		bikestd		0.5		0.0		-0.5	-0.3			0.3		0.0			0.0		0.0		0.0			0.0			0.0			0.0			0.0			0
^	13		van			std			van			std			van			std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.20		0.43		0
^	14		rustler		std			rustler		std			rustler		std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.1			0.23		1
^	15		coach		std			coach		std			coach		std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.20		0.43		2
^	16		bus			std			bus			std			bus			std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.1			0.23		2
^	17		dozer		std			dozer		std			dozer		std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.1			0.23		8
^	18		kart		std			kart		std			kart		std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.1			0.23		4
^	19		convrt		std			convrt		std			convrt		std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.1			0.43		0
^	20		mtruck		std			mtruck		std			mtruck		std			11.5	0.0		-0.8	-0.3			0.3		0.41		0.8		0.3		0.45		0.03		0.23		0.1			0.23		41
^	21		train		std			train		std			train		std			0.5		0.0		-0.5	-0.3			0.3		0.41		0.8		0.3		0.45		0.06		0.43		0.1			0.23		66
